2019/10/25 09:50:59:851,1571964659851,52
2019/10/25 09:50:59:851,1571964659851,52
2019/10/25 09:50:59:852,1571964659852,52
2019/10/25 09:50:59:853,1571964659853,52
2019/10/25 09:50:59:855,1571964659855,52
2019/10/25 09:50:59:856,1571964659856,51
2019/10/25 09:50:59:858,1571964659858,52
2019/10/25 09:50:59:860,1571964659860,52
2019/10/25 09:50:59:861,1571964659861,52
2019/10/25 09:50:59:862,1571964659862,52
2019/10/25 09:50:59:864,1571964659864,52
2019/10/25 09:50:59:866,1571964659866,52
2019/10/25 09:50:59:868,1571964659868,52
2019/10/25 09:50:59:869,1571964659869,52
2019/10/25 09:50:59:872,1571964659872,52
2019/10/25 09:50:59:874,1571964659874,52
2019/10/25 09:50:59:876,1571964659876,52
2019/10/25 09:50:59:878,1571964659878,52
2019/10/25 09:50:59:879,1571964659879,52
2019/10/25 09:50:59:882,1571964659882,52
2019/10/25 09:50:59:883,1571964659883,52
2019/10/25 09:50:59:886,1571964659886,52
2019/10/25 09:50:59:887,1571964659887,52
2019/10/25 09:50:59:890,1571964659890,52
2019/10/25 09:50:59:891,1571964659891,52
2019/10/25 09:50:59:893,1571964659893,52
2019/10/25 09:50:59:896,1571964659896,52
2019/10/25 09:50:59:897,1571964659897,52
2019/10/25 09:50:59:900,1571964659900,52
2019/10/25 09:50:59:901,1571964659901,52
2019/10/25 09:50:59:907,1571964659907,52
2019/10/25 09:50:59:908,1571964659908,52
2019/10/25 09:50:59:910,1571964659910,52
2019/10/25 09:50:59:912,1571964659912,52
2019/10/25 09:50:59:913,1571964659913,52
2019/10/25 09:50:59:915,1571964659915,52
2019/10/25 09:50:59:916,1571964659916,52
2019/10/25 09:50:59:917,1571964659917,52
2019/10/25 09:50:59:919,1571964659919,52
2019/10/25 09:50:59:921,1571964659921,52
2019/10/25 09:50:59:922,1571964659922,52
2019/10/25 09:50:59:926,1571964659926,52
2019/10/25 09:50:59:928,1571964659928,52
2019/10/25 09:50:59:930,1571964659930,52
2019/10/25 09:50:59:931,1571964659931,52
2019/10/25 09:50:59:932,1571964659932,52
2019/10/25 09:50:59:935,1571964659935,52
2019/10/25 09:50:59:936,1571964659936,52
2019/10/25 09:50:59:938,1571964659938,52
2019/10/25 09:50:59:941,1571964659941,52
2019/10/25 09:50:59:942,1571964659942,52
2019/10/25 09:50:59:945,1571964659945,52
2019/10/25 09:50:59:946,1571964659946,52
2019/10/25 09:50:59:948,1571964659948,52
2019/10/25 09:50:59:950,1571964659950,52
2019/10/25 09:50:59:952,1571964659952,52
2019/10/25 09:50:59:953,1571964659953,52
2019/10/25 09:50:59:956,1571964659956,52
2019/10/25 09:50:59:958,1571964659958,52
2019/10/25 09:50:59:960,1571964659960,52
2019/10/25 09:50:59:962,1571964659962,52
2019/10/25 09:50:59:965,1571964659965,52
2019/10/25 09:50:59:966,1571964659966,52
2019/10/25 09:50:59:967,1571964659967,51
2019/10/25 09:50:59:970,1571964659970,52
2019/10/25 09:50:59:972,1571964659972,52
2019/10/25 09:50:59:974,1571964659974,52
2019/10/25 09:50:59:976,1571964659976,52
2019/10/25 09:50:59:977,1571964659977,52
2019/10/25 09:50:59:980,1571964659980,52
2019/10/25 09:50:59:982,1571964659982,52
2019/10/25 09:50:59:984,1571964659984,52
2019/10/25 09:50:59:985,1571964659985,52
2019/10/25 09:50:59:987,1571964659987,52
2019/10/25 09:50:59:990,1571964659990,52
2019/10/25 09:50:59:991,1571964659991,52
2019/10/25 09:50:59:994,1571964659994,52
2019/10/25 09:50:59:996,1571964659996,52
2019/10/25 09:50:59:997,1571964659997,51
2019/10/25 09:50:59:999,1571964659999,52
2019/10/25 09:51:00:001,1571964660001,52
2019/10/25 09:51:00:004,1571964660004,52
2019/10/25 09:51:00:006,1571964660006,52
2019/10/25 09:51:00:008,1571964660008,52
2019/10/25 09:51:00:009,1571964660009,52
2019/10/25 09:51:00:011,1571964660011,52
2019/10/25 09:51:00:012,1571964660012,52
2019/10/25 09:51:00:015,1571964660015,52
2019/10/25 09:51:00:016,1571964660016,52
2019/10/25 09:51:00:025,1571964660025,52
